country1;country2;nbLinkTmp;frameworkContract;weight
14712;AR;EL;3;H2020;0.00050615825881559
14812;CO;EL;1;H2020;0.000168719419605197
14912;CL;EL;4;H2020;0.000674877678420786
15012;AM;EL;7;H2020;0.00118103593723638
15112;BY;EL;12;H2020;0.00202463303526236
15211;AL;EL;9;H2020;0.00151847477644677
15312;AZ;EL;5;H2020;0.000843597098025983
15412;BF;EL;1;H2020;0.000168719419605197
15512;BI;EL;1;H2020;0.000168719419605197
15612;DZ;EL;3;H2020;0.00050615825881559
15712;EC;EL;1;H2020;0.000168719419605197
15812;CV;EL;1;H2020;0.000168719419605197
15910;CM;EL;2;H2020;0.000337438839210393
16012;AT;ES;1217;H2020;0.205331533659524
16112;BE;ES;1892;H2020;0.319217141893032
16212;BG;ES;270;H2020;0.0455542432934031
16312;CH;ES;821;H2020;0.138518643495866
16412;CY;ES;195;H2020;0.0329002868230133
16512;CZ;ES;460;H2020;0.0776109330183904
16612;DE;ES;5363;H2020;0.904842247342669
16712;DK;ES;830;H2020;0.140037118272313
16812;EE;ES;270;H2020;0.0455542432934031
16912;EL;ES;1396;H2020;0.235532309768854
17012;ES;ES;3796;H2020;0.640458916821326
17112;CN;ES;77;H2020;0.0129913953096001
17212;CA;ES;54;H2020;0.00911084865868061
17312;BR;ES;51;H2020;0.00860469039986502
17412;AU;ES;37;H2020;0.00624261852539227
17512;BA;ES;8;H2020;0.00134975535684157
17612;CR;ES;5;H2020;0.000843597098025983
17712;EG;ES;15;H2020;0.00253079129407795
17812;AR;ES;25;H2020;0.00421798549012991
17912;CI;ES;3;H2020;0.00050615825881559
18012;CO;ES;11;H2020;0.00185591361565716
18112;CL;ES;14;H2020;0.00236207187447275
18212;AM;ES;2;H2020;0.000337438839210393
18312;BY;ES;35;H2020;0.00590517968618188
18412;AL;ES;4;H2020;0.000674877678420786
18512;AZ;ES;2;H2020;0.000337438839210393
18612;BF;ES;2;H2020;0.000337438839210393
18712;DZ;ES;2;H2020;0.000337438839210393
18812;BW;ES;2;H2020;0.000337438839210393
18912;EC;ES;10;H2020;0.00168719419605197
19012;CV;ES;1;H2020;0.000168719419605197
19112;BD;ES;1;H2020;0.000168719419605197
19212;AT;FI;312;H2020;0.0526404589168213
19312;BE;FI;467;H2020;0.0787919689556268
19412;BG;FI;73;H2020;0.0123165176311793
19512;CH;FI;229;H2020;0.03863674708959
19612;CY;FI;33;H2020;0.00556774084697149
19712;CZ;FI;129;H2020;0.0217648051290704
19812;DE;FI;1329;H2020;0.224228108655306
19912;DK;FI;263;H2020;0.0443732073561667
20012;EE;FI;69;H2020;0.0116416399527586
20112;EL;FI;219;H2020;0.036949552893538
20212;ES;FI;1072;H2020;0.180867217816771
20312;FI;FI;419;H2020;0.0706934368145774
20412;CN;FI;16;H2020;0.00269951071368314
20512;CA;FI;13;H2020;0.00219335245486756
20612;AU;FI;8;H2020;0.00134975535684157
20712;BA;FI;1;H2020;0.000168719419605197
20812;CR;FI;1;H2020;0.000168719419605197
20912;EG;FI;4;H2020;0.000674877678420786
21012;AR;FI;1;H2020;0.000168719419605197
21112;CI;FI;1;H2020;0.000168719419605197
21212;CO;FI;1;H2020;0.000168719419605197
21312;BY;FI;7;H2020;0.00118103593723638
21412;AL;FI;3;H2020;0.00050615825881559
21510;BF;FI;2;H2020;0.000337438839210393
21612;BI;FI;1;H2020;0.000168719419605197
21712;DZ;FI;1;H2020;0.000168719419605197
21812;ET;FI;1;H2020;0.000168719419605197
21912;BW;FI;1;H2020;0.000168719419605197
22011;BD;FI;1;H2020;0.000168719419605197
22112;AT;FR;998;H2020;0.168381980765986
22212;BE;FR;1859;H2020;0.31364940104606
22310;BG;FR;175;H2020;0.0295258984309094
22412;CH;FR;961;H2020;0.162139362240594
22512;CY;FR;131;H2020;0.0221022439682807
22612;CZ;FR;457;H2020;0.0771047747595748
22712;DE;FR;5426;H2020;0.915471570777797
22812;DK;FR;666;H2020;0.112367133457061
22912;EE;FR;150;H2020;0.0253079129407795
23012;EL;FR;969;H2020;0.163489117597435
23112;ES;FR;3843;H2020;0.64838872954277
23212;FI;FR;860;H2020;0.145098700860469
23312;FR;FR;2765;H2020;0.466509195208368
23412;CN;FR;106;H2020;0.0178842584781508
23512;CA;FR;74;H2020;0.0124852370507845
23612;BR;FR;30;H2020;0.0050615825881559
23712;FO;FR;16;H2020;0.00269951071368314
23812;AU;FR;52;H2020;0.00877340981947022
23912;BA;FR;9;H2020;0.00151847477644677
24012;CR;FR;4;H2020;0.000674877678420786
24112;EG;FR;12;H2020;0.00202463303526236
24211;AR;FR;25;H2020;0.00421798549012991
24312;CI;FR;8;H2020;0.00134975535684157
24412;CO;FR;5;H2020;0.000843597098025983
24512;CL;FR;6;H2020;0.00101231651763118
24612;AM;FR;4;H2020;0.000674877678420786
24712;BY;FR;22;H2020;0.00371182723131432
24812;AL;FR;2;H2020;0.000337438839210393
24912;AZ;FR;4;H2020;0.000674877678420786
25012;BF;FR;7;H2020;0.00118103593723638
25112;BI;FR;1;H2020;0.000168719419605197
25212;DZ;FR;3;H2020;0.00050615825881559
25312;ET;FR;1;H2020;0.000168719419605197
25412;BW;FR;3;H2020;0.00050615825881559
25512;EC;FR;9;H2020;0.00151847477644677
25611;AT;HR;81;H2020;0.0136662729880209
25712;BE;HR;90;H2020;0.0151847477644677
25810;BG;HR;39;H2020;0.00658005736460267
25910;CH;HR;34;H2020;0.00573646026657668
26012;CY;HR;29;H2020;0.0048928631685507
26112;CZ;HR;35;H2020;0.00590517968618188
26212;DE;HR;174;H2020;0.0293571790113042
26312;DK;HR;44;H2020;0.00742365446262865
26412;EE;HR;26;H2020;0.00438670490973511
26512;EL;HR;76;H2020;0.0128226758899949
26612;ES;HR;169;H2020;0.0285135819132782
26712;FI;HR;34;H2020;0.00573646026657668
26812;FR;HR;126;H2020;0.0212586468702548
26912;HR;HR;63;H2020;0.0106293234351274
27012;CN;HR;5;H2020;0.000843597098025983
27112;CA;HR;3;H2020;0.00050615825881559
27212;BR;HR;1;H2020;0.000168719419605197
27310;FO;HR;2;H2020;0.000337438839210393
27412;BA;HR;8;H2020;0.00134975535684157
27512;EG;HR;2;H2020;0.000337438839210393
27612;AR;HR;3;H2020;0.00050615825881559
27712;AM;HR;2;H2020;0.000337438839210393
27812;BY;HR;3;H2020;0.00050615825881559
27912;GE;HR;2;H2020;0.000337438839210393
28010;GT;HR;1;H2020;0.000168719419605197
28112;HK;HR;2;H2020;0.000337438839210393
28212;AL;HR;2;H2020;0.000337438839210393
28312;AT;HU;121;H2020;0.0204150497722288
28412;BE;HU;213;H2020;0.0359372363759069
28512;BG;HU;49;H2020;0.00826725156065463
28612;CH;HU;81;H2020;0.0136662729880209
28712;CY;HU;23;H2020;0.00388054665091952
28812;CZ;HU;69;H2020;0.0116416399527586
28912;DE;HU;493;H2020;0.0831786738653619
29012;DK;HU;85;H2020;0.0143411506664417
29112;EE;HU;31;H2020;0.00523030200776109
29212;EL;HU;125;H2020;0.0210899274506496
29312;ES;HU;364;H2020;0.0614138687362915
29412;FI;HU;102;H2020;0.01720938079973
29512;FR;HU;292;H2020;0.0492660705247174
29612;HR;HU;34;H2020;0.00573646026657668
29711;HU;HU;119;H2020;0.0200776109330184
29812;CN;HU;15;H2020;0.00253079129407795
29912;CA;HU;15;H2020;0.00253079129407795
30012;BR;HU;3;H2020;0.00050615825881559
30112;FO;HU;1;H2020;0.000168719419605197
30212;AU;HU;6;H2020;0.00101231651763118
30310;BA;HU;3;H2020;0.00050615825881559
30412;EG;HU;4;H2020;0.000674877678420786
30512;AR;HU;2;H2020;0.000337438839210393
30611;CO;HU;2;H2020;0.000337438839210393
30711;CL;HU;3;H2020;0.00050615825881559
30812;AM;HU;5;H2020;0.000843597098025983
30912;BY;HU;5;H2020;0.000843597098025983
31012;GE;HU;7;H2020;0.00118103593723638
31112;GT;HU;1;H2020;0.000168719419605197
31212;AL;HU;2;H2020;0.000337438839210393
31312;AZ;HU;2;H2020;0.000337438839210393
31412;BF;HU;1;H2020;0.000168719419605197
31512;BW;HU;1;H2020;0.000168719419605197
31612;GH;HU;2;H2020;0.000337438839210393
31712;EC;HU;1;H2020;0.000168719419605197
31912;AT;IE;155;H2020;0.0261515100388055
32012;BE;IE;331;H2020;0.0558461278893201
32112;BG;IE;38;H2020;0.00641133794499747
32212;CH;IE;116;H2020;0.0195714526742028
32311;CY;IE;38;H2020;0.00641133794499747
32412;CZ;IE;63;H2020;0.0106293234351274
32512;DE;IE;825;H2020;0.139193521174287
32612;DK;IE;162;H2020;0.0273325459760418
32712;EE;IE;34;H2020;0.00573646026657668
32812;EL;IE;198;H2020;0.0334064450818289
32912;ES;IE;665;H2020;0.112198414037456
33012;FI;IE;158;H2020;0.0266576682976211
33112;FR;IE;584;H2020;0.0985321410494348
33210;HR;IE;43;H2020;0.00725493504302345
33312;HU;IE;80;H2020;0.0134975535684157
33412;IE;IE;236;H2020;0.0398177830268264
33512;CN;IE;17;H2020;0.00286823013328834
33612;CA;IE;17;H2020;0.00286823013328834
33712;BR;IE;12;H2020;0.00202463303526236
33812;FO;IE;3;H2020;0.00050615825881559
33911;AU;IE;6;H2020;0.00101231651763118
34012;BA;IE;5;H2020;0.000843597098025983
34110;EG;IE;2;H2020;0.000337438839210393
34211;AR;IE;1;H2020;0.000168719419605197
34312;GI;IE;1;H2020;0.000168719419605197
34412;AM;IE;1;H2020;0.000168719419605197
34510;BY;IE;4;H2020;0.000674877678420786
34612;GE;IE;2;H2020;0.000337438839210393
34712;HK;IE;4;H2020;0.000674877678420786
34812;AL;IE;1;H2020;0.000168719419605197
34912;BF;IE;1;H2020;0.000168719419605197
35012;ET;IE;4;H2020;0.000674877678420786
35111;BW;IE;1;H2020;0.000168719419605197
35212;GH;IE;2;H2020;0.000337438839210393
35312;EC;IE;2;H2020;0.000337438839210393
35412;BD;IE;1;H2020;0.000168719419605197
35512;AT;IT;1110;H2020;0.187278555761768
35612;BE;IT;1727;H2020;0.291378437658174
35712;BG;IT;228;H2020;0.0384680276699848
35812;CH;IT;1029;H2020;0.173612282773747
35912;CY;IT;196;H2020;0.0330690062426185
36012;CZ;IT;468;H2020;0.078960688375232
36112;DE;IT;5180;H2020;0.873966593554918
36210;DK;IT;683;H2020;0.115235363590349
36312;EE;IT;210;H2020;0.0354310781170913
36412;EL;IT;1458;H2020;0.245992913784377
36512;ES;IT;4669;H2020;0.787750970136663
36612;FI;IT;877;H2020;0.147966930993757
36710;FR;IT;3418;H2020;0.576682976210562
36812;HR;IT;174;H2020;0.0293571790113042
36912;HU;IT;335;H2020;0.0565210055677408
37012;IE;IT;559;H2020;0.0943141555593049
37112;IT;IT;3341;H2020;0.563691580900962
37212;IL;IT;321;H2020;0.0541589336932681
37312;IS;IT;60;H2020;0.0101231651763118
37412;CN;IT;140;H2020;0.0236207187447275
37512;CA;IT;65;H2020;0.0109667622743378
37612;BR;IT;31;H2020;0.00523030200776109
37712;FO;IT;8;H2020;0.00134975535684157
37812;AU;IT;35;H2020;0.00590517968618188
37912;BA;IT;12;H2020;0.00202463303526236
38012;CR;IT;4;H2020;0.000674877678420786
38110;EG;IT;28;H2020;0.0047241437489455
38212;AR;IT;21;H2020;0.00354310781170913
38312;IN;IT;9;H2020;0.00151847477644677
38412;CI;IT;10;H2020;0.00168719419605197
38512;CO;IT;6;H2020;0.00101231651763118
38612;ID;IT;7;H2020;0.00118103593723638
38712;CL;IT;5;H2020;0.000843597098025983
38812;GI;IT;1;H2020;0.000168719419605197
38912;AM;IT;2;H2020;0.000337438839210393
39012;BY;IT;33;H2020;0.00556774084697149
39112;GE;IT;4;H2020;0.000674877678420786
39212;GT;IT;2;H2020;0.000337438839210393
39312;HK;IT;3;H2020;0.00050615825881559
39412;AL;IT;6;H2020;0.00101231651763118
39512;AZ;IT;2;H2020;0.000337438839210393
39612;BF;IT;1;H2020;0.000168719419605197
39712;DZ;IT;6;H2020;0.00101231651763118
39812;ET;IT;12;H2020;0.00202463303526236
39912;IQ;IT;3;H2020;0.00050615825881559
40012;IR;IT;1;H2020;0.000168719419605197
40112;GL;IT;1;H2020;0.000168719419605197
40212;GH;IT;7;H2020;0.00118103593723638
40312;EC;IT;6;H2020;0.00101231651763118
40410;CV;IT;3;H2020;0.00050615825881559
40512;BD;IT;1;H2020;0.000168719419605197
40712;CM;IT;1;H2020;0.000168719419605197
40812;AT;LT;64;H2020;0.0107980428547326
40912;BE;LT;94;H2020;0.0158596254428885
41012;BG;LT;24;H2020;0.00404926607052472
41110;CH;LT;35;H2020;0.00590517968618188
41212;CY;LT;19;H2020;0.00320566897249873
41312;CZ;LT;36;H2020;0.00607389910578708
41412;DE;LT;181;H2020;0.0305382149485406
41512;DK;LT;31;H2020;0.00523030200776109
41612;EE;LT;26;H2020;0.00438670490973511
41712;EL;LT;55;H2020;0.00927956807828581
41812;ES;LT;110;H2020;0.0185591361565716
41912;FI;LT;46;H2020;0.00776109330183904
42012;FR;LT;116;H2020;0.0195714526742028
42112;HR;LT;23;H2020;0.00388054665091952
42211;HU;LT;31;H2020;0.00523030200776109
42311;IE;LT;29;H2020;0.0048928631685507
42411;IT;LT;122;H2020;0.020583769191834
42511;LT;LT;50;H2020;0.00843597098025983
42610;IL;LT;8;H2020;0.00134975535684157
42711;IS;LT;7;H2020;0.00118103593723638
42811;CN;LT;3;H2020;0.00050615825881559
42911;CA;LT;3;H2020;0.00050615825881559
43010;BR;LT;1;H2020;0.000168719419605197
43111;FO;LT;1;H2020;0.000168719419605197
43211;AU;LT;1;H2020;0.000168719419605197
43311;KE;LT;1;H2020;0.000168719419605197
43410;KR;LT;3;H2020;0.00050615825881559
4352;AM;LT;1;H2020;0.000168719419605197
4362;BY;LT;3;H2020;0.00050615825881559
4372;GE;LT;1;H2020;0.000168719419605197
43810;LI;LT;1;H2020;0.000168719419605197
43910;AT;LV;52;H2020;0.00877340981947022
44011;BE;LV;84;H2020;0.0141724312468365
44111;BG;LV;25;H2020;0.00421798549012991
44211;CH;LV;23;H2020;0.00388054665091952
44311;CY;LV;21;H2020;0.00354310781170913
44411;CZ;LV;42;H2020;0.00708621562341826
44511;DE;LV;145;H2020;0.0244643158427535
44611;DK;LV;65;H2020;0.0109667622743378
44711;EE;LV;38;H2020;0.00641133794499747
44811;EL;LV;53;H2020;0.00894212923907542
44911;ES;LV;98;H2020;0.0165345031213093
45011;FI;LV;44;H2020;0.00742365446262865
45111;FR;LV;80;H2020;0.0134975535684157
45211;HR;LV;21;H2020;0.00354310781170913
45311;HU;LV;31;H2020;0.00523030200776109
45411;IE;LV;32;H2020;0.00539902142736629
45510;IT;LV;108;H2020;0.0182216973173612
45610;LT;LV;27;H2020;0.00455542432934031
45711;LV;LV;23;H2020;0.00388054665091952
45811;IL;LV;20;H2020;0.00337438839210393
45911;IS;LV;9;H2020;0.00151847477644677
46011;CA;LV;6;H2020;0.00101231651763118
46111;BR;LV;1;H2020;0.000168719419605197
46211;LU;LV;12;H2020;0.00202463303526236
46311;BA;LV;3;H2020;0.00050615825881559
46411;AR;LV;1;H2020;0.000168719419605197
46511;KE;LV;2;H2020;0.000337438839210393
46611;JP;LV;1;H2020;0.000168719419605197
46710;AM;LV;2;H2020;0.000337438839210393
46811;BY;LV;2;H2020;0.000337438839210393
46911;GE;LV;2;H2020;0.000337438839210393
47011;GT;LV;1;H2020;0.000168719419605197
47111;HK;LV;1;H2020;0.000168719419605197
47211;AL;LV;2;H2020;0.000337438839210393
47311;AZ;LV;1;H2020;0.000168719419605197
47411;GH;LV;1;H2020;0.000168719419605197
47511;CV;LV;1;H2020;0.000168719419605197
47611;AT;NL;844;H2020;0.142399190146786
47711;BE;NL;1589;H2020;0.268095157752657
47811;BG;NL;117;H2020;0.019740172093808
47911;CH;NL;724;H2020;0.122152859794162
48011;CY;NL;97;H2020;0.0163657837017041
48111;CZ;NL;335;H2020;0.0565210055677408
48211;DE;NL;3989;H2020;0.673021764805129
48311;DK;NL;658;H2020;0.111017378100219
48411;EE;NL;171;H2020;0.0288510207524886
48510;EL;NL;615;H2020;0.103762443057196
48611;ES;NL;2256;H2020;0.380631010629323
48711;FI;NL;658;H2020;0.111017378100219
48811;FR;NL;2281;H2020;0.384848996119453
48911;HR;NL;98;H2020;0.0165345031213093
49011;HU;NL;250;H2020;0.0421798549012991
49111;IE;NL;411;H2020;0.0693436814577358
49211;IT;NL;2195;H2020;0.370339126033406
49311;LT;NL;88;H2020;0.0148473089252573
4946;LV;NL;100;H2020;0.0168719419605197
49511;NL;NL;1598;H2020;0.269613632529104
49610;IL;NL;224;H2020;0.037793149991564
49710;MA;NL;8;H2020;0.00134975535684157
49811;MT;NL;46;H2020;0.00776109330183904
49911;IS;NL;57;H2020;0.0096170069174962
50011;CN;NL;77;H2020;0.0129913953096001
5013;CA;NL;47;H2020;0.00792981272144424
5022;BR;NL;23;H2020;0.00388054665091952
5032;FO;NL;3;H2020;0.00050615825881559
5042;AU;NL;37;H2020;0.00624261852539227
5052;LU;NL;69;H2020;0.0116416399527586
5062;BA;NL;14;H2020;0.00236207187447275
5072;ME;NL;3;H2020;0.00050615825881559
5082;MD;NL;9;H2020;0.00151847477644677
5092;MK;NL;11;H2020;0.00185591361565716
5103;CR;NL;2;H2020;0.000337438839210393
5112;EG;NL;7;H2020;0.00118103593723638
5122;AR;NL;8;H2020;0.00134975535684157
5132;KE;NL;24;H2020;0.00404926607052472
5142;MY;NL;2;H2020;0.000337438839210393
5152;IN;NL;14;H2020;0.00236207187447275
5162;JP;NL;16;H2020;0.00269951071368314
5172;KR;NL;23;H2020;0.00388054665091952
5182;CI;NL;9;H2020;0.00151847477644677
5192;CO;NL;6;H2020;0.00101231651763118
5202;ID;NL;3;H2020;0.00050615825881559
5213;MX;NL;6;H2020;0.00101231651763118
5222;CL;NL;10;H2020;0.00168719419605197
5232;MZ;NL;5;H2020;0.000843597098025983
5242;LK;NL;3;H2020;0.00050615825881559
5252;GI;NL;3;H2020;0.00050615825881559
5262;AM;NL;2;H2020;0.000337438839210393
5272;BY;NL;10;H2020;0.00168719419605197
5282;GE;NL;6;H2020;0.00101231651763118
5292;GT;NL;1;H2020;0.000168719419605197
5302;HK;NL;2;H2020;0.000337438839210393
5312;LB;NL;1;H2020;0.000168719419605197
5322;AL;NL;7;H2020;0.00118103593723638
5332;AZ;NL;4;H2020;0.000674877678420786
5342;BF;NL;5;H2020;0.000843597098025983
5352;ET;NL;2;H2020;0.000337438839210393
5362;NG;NL;1;H2020;0.000168719419605197
5372;JE;NL;2;H2020;0.000337438839210393
5382;GL;NL;1;H2020;0.000168719419605197
5392;BW;NL;5;H2020;0.000843597098025983
5402;GH;NL;11;H2020;0.00185591361565716
5413;ML;NL;2;H2020;0.000337438839210393
5421;MG;NL;1;H2020;0.000168719419605197
5432;EC;NL;7;H2020;0.00118103593723638
5452;KG;NL;6;H2020;0.00101231651763118
5462;BD;NL;1;H2020;0.000168719419605197
5472;MW;NL;1;H2020;0.000168719419605197
5482;LR;NL;4;H2020;0.000674877678420786
5492;JM;NL;1;H2020;0.000168719419605197
5502;AT;PL;200;H2020;0.0337438839210393
5513;BE;PL;368;H2020;0.0620887464147123
5522;BG;PL;69;H2020;0.0116416399527586
5532;CH;PL;145;H2020;0.0244643158427535
5542;CY;PL;52;H2020;0.00877340981947022
5552;CZ;PL;105;H2020;0.0177155390585456
5562;DE;PL;882;H2020;0.148810528091783
5572;DK;PL;154;H2020;0.0259827906192003
5582;EE;PL;47;H2020;0.00792981272144424
5592;EL;PL;202;H2020;0.0340813227602497
5602;ES;PL;620;H2020;0.104606040155222
5613;FI;PL;167;H2020;0.0281761430740678
5622;FR;PL;555;H2020;0.0936392778808841
5632;HR;PL;57;H2020;0.0096170069174962
5642;HU;PL;110;H2020;0.0185591361565716
5652;IE;PL;113;H2020;0.0190652944153872
5662;IT;PL;638;H2020;0.107642989708115
5672;LT;PL;46;H2020;0.00776109330183904
5682;LV;PL;48;H2020;0.00809853214104943
5692;NL;PL;388;H2020;0.0654631348068163
5702;PL;PL;375;H2020;0.0632697823519487
5713;NO;PL;128;H2020;0.0215960857094652
5722;IL;PL;70;H2020;0.0118103593723638
5731;MA;PL;3;H2020;0.00050615825881559
5742;MT;PL;12;H2020;0.00202463303526236
5752;IS;PL;38;H2020;0.00641133794499747
5762;CN;PL;12;H2020;0.00202463303526236
5772;CA;PL;14;H2020;0.00236207187447275
5782;BR;PL;4;H2020;0.000674877678420786
5792;FO;PL;3;H2020;0.00050615825881559
5802;AU;PL;5;H2020;0.000843597098025983
5813;LU;PL;27;H2020;0.00455542432934031
5822;BA;PL;3;H2020;0.00050615825881559
5832;ME;PL;2;H2020;0.000337438839210393
5842;MD;PL;12;H2020;0.00202463303526236
5852;MK;PL;6;H2020;0.00101231651763118
5862;EG;PL;5;H2020;0.000843597098025983
5872;AR;PL;3;H2020;0.00050615825881559
5882;PE;PL;2;H2020;0.000337438839210393
5892;KE;PL;2;H2020;0.000337438839210393
5902;MY;PL;1;H2020;0.000168719419605197
5913;IN;PL;1;H2020;0.000168719419605197
5922;JP;PL;2;H2020;0.000337438839210393
5932;CO;PL;1;H2020;0.000168719419605197
5942;ID;PL;1;H2020;0.000168719419605197
5952;MX;PL;1;H2020;0.000168719419605197
5962;CL;PL;2;H2020;0.000337438839210393
5972;AM;PL;4;H2020;0.000674877678420786
5982;BY;PL;8;H2020;0.00134975535684157
5992;GE;PL;6;H2020;0.00101231651763118
6002;GT;PL;1;H2020;0.000168719419605197
6013;LB;PL;2;H2020;0.000337438839210393
6022;AL;PL;2;H2020;0.000337438839210393
