sectperf	unit	geo	time	values
HES	MIO_EUR	UK	2015-01-01	11239.598
HES	MIO_NAC	AT	2015-01-01	2540.04
HES	MIO_NAC	BE	2015-01-01	2008.68
HES	MIO_NAC	BG	2015-01-01	45.854
HES	MIO_NAC	CY	2015-01-01	43.2
HES	MIO_NAC	CZ	2015-01-01	22082.697
HES	MIO_NAC	DE	2015-01-01	15130
HES	MIO_NAC	DK	2015-01-01	21368.729
HES	MIO_NAC	EE	2015-01-01	125.217
HES	MIO_NAC	EL	2015-01-01	643.77
HES	MIO_NAC	ES	2015-01-01	3703.884
HES	MIO_NAC	FI	2015-01-01	1480.5
HES	MIO_NAC	FR	2015-01-01	9864.327
HES	MIO_NAC	HR	2015-01-01	691.771
HES	MIO_NAC	HU	2015-01-01	56742
HES	MIO_NAC	IE	2015-01-01	707.4
HES	MIO_NAC	IS	2015-01-01	14798
HES	MIO_NAC	IT	2015-01-01	6254.4
HES	MIO_NAC	LT	2015-01-01	216.394
HES	MIO_NAC	LU	2015-01-01	119.7
HES	MIO_NAC	LV	2015-01-01	75.6
HES	MIO_NAC	MT	2015-01-01	22.96
HES	MIO_NAC	NL	2015-01-01	4375
HES	MIO_NAC	NO	2015-01-01	18500
HES	MIO_NAC	PL	2015-01-01	5215.2
HES	MIO_NAC	PT	2015-01-01	1041.661
HES	MIO_NAC	RO	2015-01-01	606.508
HES	MIO_NAC	RU	2015-01-01	87730.8
HES	MIO_NAC	SE	2015-01-01	36630
HES	MIO_NAC	SI	2015-01-01	86.934
HES	MIO_NAC	SK	2015-01-01	406.069
HES	MIO_NAC	UK	2015-01-01	8157.7
HES	MIO_PPS	AT	2015-01-01	2363.488
HES	MIO_PPS	BE	2015-01-01	1856.28
HES	MIO_PPS	BG	2015-01-01	50.853
HES	MIO_PPS	CY	2015-01-01	48.88
HES	MIO_PPS	CZ	2015-01-01	1277.136
HES	MIO_PPS	DE	2015-01-01	14663.695
HES	MIO_PPS	DK	2015-01-01	2170.67
HES	MIO_PPS	EA19	2015-01-01	48129.379
HES	MIO_PPS	EE	2015-01-01	171.907
HES	MIO_PPS	EL	2015-01-01	804.914
HES	MIO_PPS	ES	2015-01-01	4184.234
HES	MIO_PPS	EU28	2015-01-01	66614.963
HES	MIO_PPS	FI	2015-01-01	1211.836
HES	MIO_PPS	FR	2015-01-01	9126.031
HES	MIO_PPS	HR	2015-01-01	145.799
HES	MIO_PPS	HU	2015-01-01	323.038
HES	MIO_PPS	IE	2015-01-01	637.068
HES	MIO_PPS	IS	2015-01-01	79.308
HES	MIO_PPS	IT	2015-01-01	6357.39
HES	MIO_PPS	LT	2015-01-01	357.854
HES	MIO_PPS	LU	2015-01-01	101.639
HES	MIO_PPS	LV	2015-01-01	113.565
HES	MIO_PPS	MT	2015-01-01	28.631
HES	MIO_PPS	NL	2015-01-01	4032.63
HES	MIO_PPS	NO	2015-01-01	1438.033
HES	MIO_PPS	PL	2015-01-01	2205.438
HES	MIO_PPS	PT	2015-01-01	1338.036
HES	MIO_PPS	RO	2015-01-01	275.235
HES	MIO_PPS	RU	2015-01-01	3090.996
HES	MIO_PPS	SE	2015-01-01	3055.887
HES	MIO_PPS	SI	2015-01-01	110.406
HES	MIO_PPS	SK	2015-01-01	620.901
HES	MIO_PPS	UK	2015-01-01	8974.367
HES	MIO_PPS_KP05	AT	2015-01-01	2005.694
HES	MIO_PPS_KP05	BE	2015-01-01	1594.645
HES	MIO_PPS_KP05	BG	2015-01-01	43.686
HES	MIO_PPS_KP05	CY	2015-01-01	43.267
HES	MIO_PPS_KP05	CZ	2015-01-01	1125.734
HES	MIO_PPS_KP05	DE	2015-01-01	12744.116
HES	MIO_PPS_KP05	DK	2015-01-01	1718.972
HES	MIO_PPS_KP05	EA19	2015-01-01	41470.971
HES	MIO_PPS_KP05	EE	2015-01-01	134.851
HES	MIO_PPS_KP05	EL	2015-01-01	687.831
HES	MIO_PPS_KP05	ES	2015-01-01	3645.869
HES	MIO_PPS_KP05	EU28	2015-01-01	58460.053
HES	MIO_PPS_KP05	FI	2015-01-01	1036.131
HES	MIO_PPS_KP05	FR	2015-01-01	7911.729
HES	MIO_PPS_KP05	HR	2015-01-01	119.582
HES	MIO_PPS_KP05	HU	2015-01-01	264.794
HES	MIO_PPS_KP05	IE	2015-01-01	546.067
HES	MIO_PPS_KP05	IS	2015-01-01	72.67
HES	MIO_PPS_KP05	IT	2015-01-01	5218.696
HES	MIO_PPS_KP05	LT	2015-01-01	301.143
HES	MIO_PPS_KP05	LU	2015-01-01	78.448
HES	MIO_PPS_KP05	LV	2015-01-01	95.97
HES	MIO_PPS_KP05	MT	2015-01-01	26.342
HES	MIO_PPS_KP05	NL	2015-01-01	3643.696
HES	MIO_PPS_KP05	NO	2015-01-01	1261.423
HES	MIO_PPS_KP05	PL	2015-01-01	1885.488
HES	MIO_PPS_KP05	PT	2015-01-01	1107.731
HES	MIO_PPS_KP05	RO	2015-01-01	188.745
HES	MIO_PPS_KP05	RU	2015-01-01	2843.905
HES	MIO_PPS_KP05	SE	2015-01-01	2729.628
HES	MIO_PPS_KP05	SI	2015-01-01	100.356
HES	MIO_PPS_KP05	SK	2015-01-01	548.391
HES	MIO_PPS_KP05	UK	2015-01-01	8906.581
HES	PC_GDP	AT	2015-01-01	0.75
HES	PC_GDP	BE	2015-01-01	0.49
HES	PC_GDP	BG	2015-01-01	0.05
HES	PC_GDP	CY	2015-01-01	0.24
HES	PC_GDP	CZ	2015-01-01	0.48
HES	PC_GDP	DE	2015-01-01	0.5
HES	PC_GDP	DK	2015-01-01	1.08
HES	PC_GDP	EA19	2015-01-01	0.47
HES	PC_GDP	EE	2015-01-01	0.62
HES	PC_GDP	EL	2015-01-01	0.37
HES	PC_GDP	ES	2015-01-01	0.34
HES	PC_GDP	EU28	2015-01-01	0.47
HES	PC_GDP	FI	2015-01-01	0.71
HES	PC_GDP	FR	2015-01-01	0.45
HES	PC_GDP	HR	2015-01-01	0.21
HES	PC_GDP	HU	2015-01-01	0.17
HES	PC_GDP	IE	2015-01-01	0.28
HES	PC_GDP	IS	2015-01-01	0.67
HES	PC_GDP	IT	2015-01-01	0.38
HES	PC_GDP	LT	2015-01-01	0.58
HES	PC_GDP	LU	2015-01-01	0.23
HES	PC_GDP	LV	2015-01-01	0.31
HES	PC_GDP	MT	2015-01-01	0.26
HES	PC_GDP	NL	2015-01-01	0.65
HES	PC_GDP	NO	2015-01-01	0.59
HES	PC_GDP	PL	2015-01-01	0.29
HES	PC_GDP	PT	2015-01-01	0.58
HES	PC_GDP	RO	2015-01-01	0.09
HES	PC_GDP	RU	2015-01-01	0.11
HES	PC_GDP	SE	2015-01-01	0.88
HES	PC_GDP	SI	2015-01-01	0.23
HES	PC_GDP	SK	2015-01-01	0.52
HES	PC_GDP	UK	2015-01-01	0.44
HES	PPS_HAB_KP05	AT	2015-01-01	233.9
HES	PPS_HAB_KP05	BE	2015-01-01	141.6
HES	PPS_HAB_KP05	BG	2015-01-01	6.1
HES	PPS_HAB_KP05	CY	2015-01-01	51.1
HES	PPS_HAB_KP05	CZ	2015-01-01	106.8
HES	PPS_HAB_KP05	DE	2015-01-01	157
HES	PPS_HAB_KP05	DK	2015-01-01	303.7
HES	PPS_HAB_KP05	EA19	2015-01-01	122.5
HES	PPS_HAB_KP05	EE	2015-01-01	102.7
HES	PPS_HAB_KP05	EL	2015-01-01	63.3
HES	PPS_HAB_KP05	ES	2015-01-01	78.5
HES	PPS_HAB_KP05	EU28	2015-01-01	115
HES	PPS_HAB_KP05	FI	2015-01-01	189.4
HES	PPS_HAB_KP05	FR	2015-01-01	119.1
HES	PPS_HAB_KP05	HR	2015-01-01	28.3
HES	PPS_HAB_KP05	HU	2015-01-01	26.9
HES	PPS_HAB_KP05	IE	2015-01-01	118
HES	PPS_HAB_KP05	IS	2015-01-01	220.8
HES	PPS_HAB_KP05	IT	2015-01-01	85.8
HES	PPS_HAB_KP05	LT	2015-01-01	103.1
HES	PPS_HAB_KP05	LU	2015-01-01	139.3
HES	PPS_HAB_KP05	LV	2015-01-01	48.3
HES	PPS_HAB_KP05	MT	2015-01-01	61.4
HES	PPS_HAB_KP05	NL	2015-01-01	215.6
HES	PPS_HAB_KP05	NO	2015-01-01	244.2
HES	PPS_HAB_KP05	PL	2015-01-01	49.6
HES	PPS_HAB_KP05	PT	2015-01-01	106.8
HES	PPS_HAB_KP05	RO	2015-01-01	9.5
HES	PPS_HAB_KP05	RU	2015-01-01	19.4
HES	PPS_HAB_KP05	SE	2015-01-01	280
HES	PPS_HAB_KP05	SI	2015-01-01	48.6
HES	PPS_HAB_KP05	SK	2015-01-01	101.2
HES	PPS_HAB_KP05	UK	2015-01-01	137.3
PNP	EUR_HAB	AT	2015-01-01	5.1
PNP	EUR_HAB	BE	2015-01-01	3.1
PNP	EUR_HAB	BG	2015-01-01	0.3
PNP	EUR_HAB	CY	2015-01-01	15.3
PNP	EUR_HAB	CZ	2015-01-01	1.2
PNP	EUR_HAB	DE	2015-01-01	NA
PNP	EUR_HAB	DK	2015-01-01	5.8
PNP	EUR_HAB	EA19	2015-01-01	4.7
PNP	EUR_HAB	EE	2015-01-01	4.1
PNP	EUR_HAB	EL	2015-01-01	1.2
PNP	EUR_HAB	ES	2015-01-01	0.6
PNP	EUR_HAB	EU28	2015-01-01	4.9
PNP	EUR_HAB	FI	2015-01-01	8.6
PNP	EUR_HAB	FR	2015-01-01	11.3
PNP	EUR_HAB	HR	2015-01-01	NA
PNP	EUR_HAB	IT	2015-01-01	10.4
PNP	EUR_HAB	MT	2015-01-01	0
PNP	EUR_HAB	NL	2015-01-01	NA
PNP	EUR_HAB	PL	2015-01-01	0.2
PNP	EUR_HAB	PT	2015-01-01	3.2
PNP	EUR_HAB	RO	2015-01-01	0.1
PNP	EUR_HAB	RU	2015-01-01	0.1
PNP	EUR_HAB	SE	2015-01-01	2.8
PNP	EUR_HAB	SI	2015-01-01	0.2
PNP	EUR_HAB	SK	2015-01-01	0.7
PNP	EUR_HAB	UK	2015-01-01	12.6
PNP	MIO_EUR	AT	2015-01-01	43.89
PNP	MIO_EUR	BE	2015-01-01	34.47
PNP	MIO_EUR	BG	2015-01-01	2.381
PNP	MIO_EUR	CY	2015-01-01	13
PNP	MIO_EUR	CZ	2015-01-01	12.558
PNP	MIO_EUR	DE	2015-01-01	NA
PNP	MIO_EUR	DK	2015-01-01	32.587
PNP	MIO_EUR	EA19	2015-01-01	1605.731
PNP	MIO_EUR	EE	2015-01-01	5.436
PNP	MIO_EUR	EL	2015-01-01	13.17
PNP	MIO_EUR	ES	2015-01-01	27.492
PNP	MIO_EUR	EU28	2015-01-01	2506.024
PNP	MIO_EUR	FI	2015-01-01	46.9
PNP	MIO_EUR	FR	2015-01-01	753.393
PNP	MIO_EUR	HR	2015-01-01	NA
PNP	MIO_EUR	IT	2015-01-01	630.352
PNP	MIO_EUR	MT	2015-01-01	0
PNP	MIO_EUR	NL	2015-01-01	NA
PNP	MIO_EUR	PL	2015-01-01	6.788
PNP	MIO_EUR	PT	2015-01-01	33.618
PNP	MIO_EUR	RO	2015-01-01	2.338
PNP	MIO_EUR	RU	2015-01-01	18.376
PNP	MIO_EUR	SE	2015-01-01	27.156
PNP	MIO_EUR	SI	2015-01-01	0.337
PNP	MIO_EUR	SK	2015-01-01	3.673
PNP	MIO_EUR	UK	2015-01-01	816.341
PNP	MIO_NAC	AT	2015-01-01	43.89
PNP	MIO_NAC	BE	2015-01-01	34.47
PNP	MIO_NAC	BG	2015-01-01	4.656
PNP	MIO_NAC	CY	2015-01-01	13
PNP	MIO_NAC	CZ	2015-01-01	342.557
PNP	MIO_NAC	DE	2015-01-01	NA
PNP	MIO_NAC	DK	2015-01-01	243.06
PNP	MIO_NAC	EE	2015-01-01	5.436
PNP	MIO_NAC	EL	2015-01-01	13.17
PNP	MIO_NAC	ES	2015-01-01	27.492
PNP	MIO_NAC	FI	2015-01-01	46.9
PNP	MIO_NAC	FR	2015-01-01	753.393
PNP	MIO_NAC	HR	2015-01-01	NA
PNP	MIO_NAC	IT	2015-01-01	630.352
PNP	MIO_NAC	MT	2015-01-01	0
PNP	MIO_NAC	NL	2015-01-01	NA
PNP	MIO_NAC	PL	2015-01-01	28.4
PNP	MIO_NAC	PT	2015-01-01	33.618
PNP	MIO_NAC	RO	2015-01-01	10.392
PNP	MIO_NAC	RU	2015-01-01	1250.9
PNP	MIO_NAC	SE	2015-01-01	254
PNP	MIO_NAC	SI	2015-01-01	0.337
PNP	MIO_NAC	SK	2015-01-01	3.673
PNP	MIO_NAC	UK	2015-01-01	592.5
PNP	MIO_PPS	AT	2015-01-01	40.839
PNP	MIO_PPS	BE	2015-01-01	31.855
PNP	MIO_PPS	BG	2015-01-01	5.164
PNP	MIO_PPS	CY	2015-01-01	14.709
PNP	MIO_PPS	CZ	2015-01-01	19.812
PNP	MIO_PPS	DE	2015-01-01	NA
PNP	MIO_PPS	DK	2015-01-01	24.69
PNP	MIO_PPS	EA19	2015-01-01	1567.744
PNP	MIO_PPS	EE	2015-01-01	7.463
PNP	MIO_PPS	EL	2015-01-01	16.467
PNP	MIO_PPS	ES	2015-01-01	31.057
PNP	MIO_PPS	EU28	2015-01-01	2307.389
PNP	MIO_PPS	FI	2015-01-01	38.389
PNP	MIO_PPS	FR	2015-01-01	697.005
PNP	MIO_PPS	HR	2015-01-01	NA
PNP	MIO_PPS	IT	2015-01-01	640.732
PNP	MIO_PPS	MT	2015-01-01	0
PNP	MIO_PPS	NL	2015-01-01	NA
PNP	MIO_PPS	PL	2015-01-01	12.01
PNP	MIO_PPS	PT	2015-01-01	43.183
PNP	MIO_PPS	RO	2015-01-01	4.716
PNP	MIO_PPS	RU	2015-01-01	44.073
PNP	MIO_PPS	SE	2015-01-01	21.19
PNP	MIO_PPS	SI	2015-01-01	0.428
PNP	MIO_PPS	SK	2015-01-01	5.617
PNP	MIO_PPS	UK	2015-01-01	651.815
PNP	MIO_PPS_KP05	AT	2015-01-01	34.657
PNP	MIO_PPS_KP05	BE	2015-01-01	27.365
PNP	MIO_PPS_KP05	BG	2015-01-01	4.436
PNP	MIO_PPS_KP05	CY	2015-01-01	13.02
PNP	MIO_PPS_KP05	CZ	2015-01-01	17.463
PNP	MIO_PPS_KP05	DE	2015-01-01	NA
PNP	MIO_PPS_KP05	DK	2015-01-01	19.553
PNP	MIO_PPS_KP05	EA19	2015-01-01	1326.182
PNP	MIO_PPS_KP05	EE	2015-01-01	5.854
PNP	MIO_PPS_KP05	EL	2015-01-01	14.071
PNP	MIO_PPS_KP05	ES	2015-01-01	27.061
PNP	MIO_PPS_KP05	EU28	2015-01-01	2047.161
PNP	MIO_PPS_KP05	FI	2015-01-01	32.823
PNP	MIO_PPS_KP05	FR	2015-01-01	604.262
PNP	MIO_PPS_KP05	HR	2015-01-01	NA
PNP	MIO_PPS_KP05	IT	2015-01-01	525.968
PNP	MIO_PPS_KP05	MT	2015-01-01	0
PNP	MIO_PPS_KP05	NL	2015-01-01	NA
PNP	MIO_PPS_KP05	PL	2015-01-01	10.268
PNP	MIO_PPS_KP05	PT	2015-01-01	35.751
PNP	MIO_PPS_KP05	RO	2015-01-01	3.234
PNP	MIO_PPS_KP05	RU	2015-01-01	40.55
PNP	MIO_PPS_KP05	SE	2015-01-01	18.928
PNP	MIO_PPS_KP05	SI	2015-01-01	0.389
PNP	MIO_PPS_KP05	SK	2015-01-01	4.961
PNP	MIO_PPS_KP05	UK	2015-01-01	646.892
PNP	PC_GDP	AT	2015-01-01	0.01
PNP	PC_GDP	BE	2015-01-01	0.01
PNP	PC_GDP	BG	2015-01-01	0.01
PNP	PC_GDP	CY	2015-01-01	0.07
PNP	PC_GDP	CZ	2015-01-01	0.01
PNP	PC_GDP	DE	2015-01-01	NA
PNP	PC_GDP	DK	2015-01-01	0.01
PNP	PC_GDP	EA19	2015-01-01	0.02
PNP	PC_GDP	EE	2015-01-01	0.03
PNP	PC_GDP	EL	2015-01-01	0.01
PNP	PC_GDP	ES	2015-01-01	0
PNP	PC_GDP	EU28	2015-01-01	0.02
PNP	PC_GDP	FI	2015-01-01	0.02
PNP	PC_GDP	FR	2015-01-01	0.03
PNP	PC_GDP	HR	2015-01-01	NA
PNP	PC_GDP	IT	2015-01-01	0.04
PNP	PC_GDP	MT	2015-01-01	0
PNP	PC_GDP	NL	2015-01-01	NA
PNP	PC_GDP	PL	2015-01-01	0
PNP	PC_GDP	PT	2015-01-01	0.02
PNP	PC_GDP	RO	2015-01-01	0
PNP	PC_GDP	RU	2015-01-01	0
PNP	PC_GDP	SE	2015-01-01	0.01
PNP	PC_GDP	SI	2015-01-01	0
PNP	PC_GDP	SK	2015-01-01	0
PNP	PC_GDP	UK	2015-01-01	0.03
PNP	PPS_HAB_KP05	AT	2015-01-01	4
PNP	PPS_HAB_KP05	BE	2015-01-01	2.4
PNP	PPS_HAB_KP05	BG	2015-01-01	0.6
PNP	PPS_HAB_KP05	CY	2015-01-01	15.4
PNP	PPS_HAB_KP05	CZ	2015-01-01	1.7
PNP	PPS_HAB_KP05	DE	2015-01-01	NA
PNP	PPS_HAB_KP05	DK	2015-01-01	3.5
PNP	PPS_HAB_KP05	EA19	2015-01-01	3.9
PNP	PPS_HAB_KP05	EE	2015-01-01	4.5
PNP	PPS_HAB_KP05	EL	2015-01-01	1.3
PNP	PPS_HAB_KP05	ES	2015-01-01	0.6
PNP	PPS_HAB_KP05	EU28	2015-01-01	4
PNP	PPS_HAB_KP05	FI	2015-01-01	6
PNP	PPS_HAB_KP05	FR	2015-01-01	9.1
PNP	PPS_HAB_KP05	HR	2015-01-01	NA
PNP	PPS_HAB_KP05	IT	2015-01-01	8.7
PNP	PPS_HAB_KP05	MT	2015-01-01	0
PNP	PPS_HAB_KP05	NL	2015-01-01	NA
PNP	PPS_HAB_KP05	PL	2015-01-01	0.3
PNP	PPS_HAB_KP05	PT	2015-01-01	3.4
PNP	PPS_HAB_KP05	RO	2015-01-01	0.2
PNP	PPS_HAB_KP05	RU	2015-01-01	0.3
PNP	PPS_HAB_KP05	SE	2015-01-01	1.9
PNP	PPS_HAB_KP05	SI	2015-01-01	0.2
PNP	PPS_HAB_KP05	SK	2015-01-01	0.9
PNP	PPS_HAB_KP05	UK	2015-01-01	10
TOTAL	EUR_HAB	AT	2015-01-01	1217.8
TOTAL	EUR_HAB	BE	2015-01-01	894.7
TOTAL	EUR_HAB	BG	2015-01-01	60.1
TOTAL	EUR_HAB	CY	2015-01-01	94.9
TOTAL	EUR_HAB	CZ	2015-01-01	308.4
TOTAL	EUR_HAB	DE	2015-01-01	1073.8
TOTAL	EUR_HAB	DK	2015-01-01	1423.1
TOTAL	EUR_HAB	EA19	2015-01-01	654.8
TOTAL	EUR_HAB	EE	2015-01-01	230.5
TOTAL	EUR_HAB	EL	2015-01-01	155.1
TOTAL	EUR_HAB	ES	2015-01-01	283.6
TOTAL	EUR_HAB	EU28	2015-01-01	587.7
TOTAL	EUR_HAB	FI	2015-01-01	1109.5
TOTAL	EUR_HAB	FR	2015-01-01	732.4
TOTAL	EUR_HAB	HR	2015-01-01	88.7
TOTAL	EUR_HAB	HU	2015-01-01	153.3
TOTAL	EUR_HAB	IS	2015-01-01	1007.5
TOTAL	EUR_HAB	IT	2015-01-01	360.1
TOTAL	EUR_HAB	LT	2015-01-01	132.5
TOTAL	EUR_HAB	LU	2015-01-01	1192
TOTAL	EUR_HAB	LV	2015-01-01	76.7
TOTAL	EUR_HAB	MT	2015-01-01	157.5
TOTAL	EUR_HAB	NL	2015-01-01	806.5
TOTAL	EUR_HAB	NO	2015-01-01	1304.3
TOTAL	EUR_HAB	PL	2015-01-01	113.6
TOTAL	EUR_HAB	PT	2015-01-01	220.6
TOTAL	EUR_HAB	RO	2015-01-01	39.4
TOTAL	EUR_HAB	RU	2015-01-01	91.9
TOTAL	EUR_HAB	SE	2015-01-01	1495.9
TOTAL	EUR_HAB	SI	2015-01-01	413.5
TOTAL	EUR_HAB	SK	2015-01-01	171
TOTAL	EUR_HAB	UK	2015-01-01	676.3
TOTAL	MIO_EUR	AT	2015-01-01	10444.16
TOTAL	MIO_EUR	BE	2015-01-01	10072.4
TOTAL	MIO_EUR	BG	2015-01-01	433.196
TOTAL	MIO_EUR	CY	2015-01-01	80.4
TOTAL	MIO_EUR	CZ	2015-01-01	3250.243
TOTAL	MIO_EUR	DE	2015-01-01	87188
TOTAL	MIO_EUR	DK	2015-01-01	8054.271
TOTAL	MIO_EUR	EA19	2015-01-01	221628.957
TOTAL	MIO_EUR	EE	2015-01-01	302.766
TOTAL	MIO_EUR	EL	2015-01-01	1683.85
TOTAL	MIO_EUR	ES	2015-01-01	13171.807
TOTAL	MIO_EUR	EU28	2015-01-01	298810.649
TOTAL	MIO_EUR	FI	2015-01-01	6070.9
TOTAL	MIO_EUR	FR	2015-01-01	48643.42
TOTAL	MIO_EUR	HR	2015-01-01	374.808
TOTAL	MIO_EUR	HU	2015-01-01	1510.935
TOTAL	MIO_EUR	IS	2015-01-01	331.558
TOTAL	MIO_EUR	IT	2015-01-01	21892
TOTAL	MIO_EUR	LT	2015-01-01	386.998
TOTAL	MIO_EUR	LU	2015-01-01	671.07
TOTAL	MIO_EUR	LV	2015-01-01	152.3
TOTAL	MIO_EUR	MT	2015-01-01	67.603
TOTAL	MIO_EUR	NL	2015-01-01	13630
TOTAL	MIO_EUR	NO	2015-01-01	6738.849
TOTAL	MIO_EUR	PL	2015-01-01	4316.508
TOTAL	MIO_EUR	PT	2015-01-01	2289.143
TOTAL	MIO_EUR	RO	2015-01-01	782.142
TOTAL	MIO_EUR	RU	2015-01-01	13436.789
TOTAL	MIO_EUR	SE	2015-01-01	14581.387
TOTAL	MIO_EUR	SI	2015-01-01	853.067
TOTAL	MIO_EUR	SK	2015-01-01	927.272
TOTAL	MIO_EUR	UK	2015-01-01	43878.203
TOTAL	MIO_NAC	AT	2015-01-01	10444.16
TOTAL	MIO_NAC	BE	2015-01-01	10072.4
TOTAL	MIO_NAC	BG	2015-01-01	847.244
TOTAL	MIO_NAC	CY	2015-01-01	80.4
TOTAL	MIO_NAC	CZ	2015-01-01	88663.39
TOTAL	MIO_NAC	DE	2015-01-01	87188
TOTAL	MIO_NAC	DK	2015-01-01	60074.389
TOTAL	MIO_NAC	EE	2015-01-01	302.766
TOTAL	MIO_NAC	EL	2015-01-01	1683.85
TOTAL	MIO_NAC	ES	2015-01-01	13171.807
TOTAL	MIO_NAC	FI	2015-01-01	6070.9
TOTAL	MIO_NAC	FR	2015-01-01	48643.42
TOTAL	MIO_NAC	HR	2015-01-01	2853.679
TOTAL	MIO_NAC	HU	2015-01-01	468389.7
TOTAL	MIO_NAC	IS	2015-01-01	48507
TOTAL	MIO_NAC	IT	2015-01-01	21892
TOTAL	MIO_NAC	LT	2015-01-01	386.998
TOTAL	MIO_NAC	LU	2015-01-01	671.07
TOTAL	MIO_NAC	LV	2015-01-01	152.3
TOTAL	MIO_NAC	MT	2015-01-01	67.603
TOTAL	MIO_NAC	NL	2015-01-01	13630
TOTAL	MIO_NAC	NO	2015-01-01	60310
TOTAL	MIO_NAC	PL	2015-01-01	18060.7
TOTAL	MIO_NAC	PT	2015-01-01	2289.143
TOTAL	MIO_NAC	RO	2015-01-01	3476.933
TOTAL	MIO_NAC	RU	2015-01-01	914669.1
TOTAL	MIO_NAC	SE	2015-01-01	136387
TOTAL	MIO_NAC	SI	2015-01-01	853.067
TOTAL	MIO_NAC	SK	2015-01-01	927.272
TOTAL	MIO_NAC	UK	2015-01-01	31846.8
TOTAL	MIO_PPS	AT	2015-01-01	9718.21
TOTAL	MIO_PPS	BE	2015-01-01	9308.197
TOTAL	MIO_PPS	BG	2015-01-01	939.607
TOTAL	MIO_PPS	CY	2015-01-01	90.971
TOTAL	MIO_PPS	CZ	2015-01-01	5127.778
TOTAL	MIO_PPS	DE	2015-01-01	84500.872
TOTAL	MIO_PPS	DK	2015-01-01	6102.454
TOTAL	MIO_PPS	EA19	2015-01-01	215565.056
TOTAL	MIO_PPS	EE	2015-01-01	415.658
TOTAL	MIO_PPS	EL	2015-01-01	2105.339
TOTAL	MIO_PPS	ES	2015-01-01	14880.035
TOTAL	MIO_PPS	EU28	2015-01-01	286631.583
TOTAL	MIO_PPS	FI	2015-01-01	4969.223
TOTAL	MIO_PPS	FR	2015-01-01	45002.702
TOTAL	MIO_PPS	HR	2015-01-01	601.446
TOTAL	MIO_PPS	HU	2015-01-01	2666.593
TOTAL	MIO_PPS	IS	2015-01-01	259.969
TOTAL	MIO_PPS	IT	2015-01-01	22252.49
TOTAL	MIO_PPS	LT	2015-01-01	639.984
TOTAL	MIO_PPS	LU	2015-01-01	569.814
TOTAL	MIO_PPS	LV	2015-01-01	228.782
TOTAL	MIO_PPS	MT	2015-01-01	84.304
TOTAL	MIO_PPS	NL	2015-01-01	12563.37
TOTAL	MIO_PPS	NO	2015-01-01	4687.986
TOTAL	MIO_PPS	PL	2015-01-01	7637.629
TOTAL	MIO_PPS	PT	2015-01-01	2940.453
TOTAL	MIO_PPS	RO	2015-01-01	1577.842
TOTAL	MIO_PPS	RU	2015-01-01	32226.289
TOTAL	MIO_PPS	SE	2015-01-01	11378.194
TOTAL	MIO_PPS	SI	2015-01-01	1083.397
TOTAL	MIO_PPS	SK	2015-01-01	1417.848
TOTAL	MIO_PPS	UK	2015-01-01	35034.984
TOTAL	MIO_PPS_KP05	AT	2015-01-01	8247.032
TOTAL	MIO_PPS_KP05	BE	2015-01-01	7996.247
TOTAL	MIO_PPS_KP05	BG	2015-01-01	807.188
TOTAL	MIO_PPS_KP05	CY	2015-01-01	80.525
TOTAL	MIO_PPS_KP05	CZ	2015-01-01	4519.892
TOTAL	MIO_PPS_KP05	DE	2015-01-01	73439.126
TOTAL	MIO_PPS_KP05	DK	2015-01-01	4832.585
TOTAL	MIO_PPS_KP05	EA19	2015-01-01	186050.471
TOTAL	MIO_PPS_KP05	EE	2015-01-01	326.059
TOTAL	MIO_PPS_KP05	EL	2015-01-01	1799.096
TOTAL	MIO_PPS_KP05	ES	2015-01-01	12965.494
TOTAL	MIO_PPS_KP05	EU28	2015-01-01	251434.63
TOTAL	MIO_PPS_KP05	FI	2015-01-01	4248.732
TOTAL	MIO_PPS_KP05	FR	2015-01-01	39014.68
TOTAL	MIO_PPS_KP05	HR	2015-01-01	493.296
TOTAL	MIO_PPS_KP05	HU	2015-01-01	2185.801
TOTAL	MIO_PPS_KP05	IS	2015-01-01	238.207
TOTAL	MIO_PPS_KP05	IT	2015-01-01	18266.772
TOTAL	MIO_PPS_KP05	LT	2015-01-01	538.562
TOTAL	MIO_PPS_KP05	LU	2015-01-01	439.799
TOTAL	MIO_PPS_KP05	LV	2015-01-01	193.335
TOTAL	MIO_PPS_KP05	MT	2015-01-01	77.563
TOTAL	MIO_PPS_KP05	NL	2015-01-01	11351.676
TOTAL	MIO_PPS_KP05	NO	2015-01-01	4112.24
TOTAL	MIO_PPS_KP05	PL	2015-01-01	6529.612
TOTAL	MIO_PPS_KP05	PT	2015-01-01	2434.337
TOTAL	MIO_PPS_KP05	RO	2015-01-01	1082.021
TOTAL	MIO_PPS_KP05	RU	2015-01-01	29650.16
TOTAL	MIO_PPS_KP05	SE	2015-01-01	10163.411
TOTAL	MIO_PPS_KP05	SI	2015-01-01	984.776
TOTAL	MIO_PPS_KP05	SK	2015-01-01	1252.268
TOTAL	MIO_PPS_KP05	UK	2015-01-01	34770.354
TOTAL	PC_GDP	AT	2015-01-01	3.07
TOTAL	PC_GDP	BE	2015-01-01	2.45
TOTAL	PC_GDP	BG	2015-01-01	0.96
TOTAL	PC_GDP	CY	2015-01-01	0.46
TOTAL	PC_GDP	CZ	2015-01-01	1.95
